DetId: 0  VFat_iid: 0   Eff: 0.90991        pm 0.0271754 (stat: 111) 
DetId: 0  VFat_iid: 1   Eff: 0.913043        pm 0.0339213 (stat: 69) 
DetId: 0  VFat_iid: 2   Eff: 0.6        pm 0.109545 (stat: 20) 
DetId: 0  VFat_iid: 3   Eff: 0.828571        pm 0.0637049 (stat: 35) 
DetId: 0  VFat_iid: 4   Eff: 0.833333        pm 0.0760726 (stat: 24) 
DetId: 0  VFat_iid: 5   Eff: 0.823529        pm 0.0653787 (stat: 34) 
DetId: 0  VFat_iid: 6   Eff: 0.809524        pm 0.0856891 (stat: 21) 
DetId: 0  VFat_iid: 7   Eff: 0.714286        pm 0.0985808 (stat: 21) 
DetId: 0  VFat_iid: 8   Eff: 0.8125        pm 0.0689981 (stat: 32) 
DetId: 0  VFat_iid: 9   Eff: 0.827586        pm 0.0701445 (stat: 29) 
DetId: 0  VFat_iid: 10   Eff: 0.823529        pm 0.0924594 (stat: 17) 
DetId: 0  VFat_iid: 11   Eff: 0.76        pm 0.0854166 (stat: 25) 
DetId: 0  VFat_iid: 12   Eff: 0.695652        pm 0.0959439 (stat: 23) 
DetId: 0  VFat_iid: 13   Eff: 0.826087        pm 0.0790342 (stat: 23) 
DetId: 0  VFat_iid: 14   Eff: 0.818182        pm 0.116291 (stat: 11) 
DetId: 0  VFat_iid: 15   Eff: 0.9        pm 0.0474342 (stat: 40) 
DetId: 0  VFat_iid: 16   Eff: 0.915789        pm 0.0284918 (stat: 95) 
DetId: 1  VFat_iid: 0   Eff: 0.872549        pm 0.0330192 (stat: 102) 
DetId: 1  VFat_iid: 1   Eff: 0.833333        pm 0.0537914 (stat: 48) 
DetId: 1  VFat_iid: 2   Eff: 0.666667        pm 0.136083 (stat: 12) 
DetId: 1  VFat_iid: 3   Eff: 0.655172        pm 0.0882632 (stat: 29) 
DetId: 1  VFat_iid: 4   Eff: 0.75        pm 0.0883883 (stat: 24) 
DetId: 1  VFat_iid: 5   Eff: 0.692308        pm 0.0905151 (stat: 26) 
DetId: 1  VFat_iid: 6   Eff: 0.647059        pm 0.115904 (stat: 17) 
DetId: 1  VFat_iid: 7   Eff: 0.892857        pm 0.0584512 (stat: 28) 
DetId: 1  VFat_iid: 8   Eff: 0.774194        pm 0.0750952 (stat: 31) 
DetId: 1  VFat_iid: 9   Eff: 0.761905        pm 0.0929429 (stat: 21) 
DetId: 1  VFat_iid: 10   Eff: 0.695652        pm 0.0959439 (stat: 23) 
DetId: 1  VFat_iid: 11   Eff: 0.6875        pm 0.0819382 (stat: 32) 
DetId: 1  VFat_iid: 12   Eff: 0.68        pm 0.0932952 (stat: 25) 
DetId: 1  VFat_iid: 13   Eff: 0.757576        pm 0.0746009 (stat: 33) 
DetId: 1  VFat_iid: 14   Eff: 0.666667        pm 0.111111 (stat: 18) 
DetId: 1  VFat_iid: 15   Eff: 0.806452        pm 0.0501751 (stat: 62) 
DetId: 1  VFat_iid: 16   Eff: 0.841121        pm 0.0353403 (stat: 107) 
DetId: 2  VFat_iid: 0   Eff: 0.925926        pm 0.0252005 (stat: 108) 
DetId: 2  VFat_iid: 1   Eff: 0.90625        pm 0.0364351 (stat: 64) 
DetId: 2  VFat_iid: 2   Eff: 0.842105        pm 0.0836547 (stat: 19) 
DetId: 2  VFat_iid: 3   Eff: 0.875        pm 0.0584634 (stat: 32) 
DetId: 2  VFat_iid: 4   Eff: 0.666667        pm 0.096225 (stat: 24) 
DetId: 2  VFat_iid: 5   Eff: 0.6875        pm 0.0819382 (stat: 32) 
DetId: 2  VFat_iid: 6   Eff: 0.818182        pm 0.0822304 (stat: 22) 
DetId: 2  VFat_iid: 7   Eff: 0.761905        pm 0.0929429 (stat: 21) 
DetId: 2  VFat_iid: 8   Eff: 0.774194        pm 0.0750952 (stat: 31) 
DetId: 2  VFat_iid: 9   Eff: 0.692308        pm 0.0905151 (stat: 26) 
DetId: 2  VFat_iid: 10   Eff: 0.736842        pm 0.101023 (stat: 19) 
DetId: 2  VFat_iid: 11   Eff: 0.791667        pm 0.0828982 (stat: 24) 
DetId: 2  VFat_iid: 12   Eff: 0.869565        pm 0.0702237 (stat: 23) 
DetId: 2  VFat_iid: 13   Eff: 0.72        pm 0.0897998 (stat: 25) 
DetId: 2  VFat_iid: 14   Eff: 0.833333        pm 0.107583 (stat: 12) 
