DetId: 0  VFat_iid: 0   Eff: 0.877907        pm: 0.0249635 ( stat: 172 ) 
DetId: 0  VFat_iid: 1   Eff: 0.893204        pm: 0.0304323 ( stat: 103 ) 
DetId: 0  VFat_iid: 2   Eff: 0.967742        pm: 0.0317335 ( stat: 31 ) 
DetId: 0  VFat_iid: 3   Eff: 0.88        pm: 0.0459565 ( stat: 50 ) 
DetId: 0  VFat_iid: 4   Eff: 0.923077        pm: 0.0426692 ( stat: 39 ) 
DetId: 0  VFat_iid: 5   Eff: 0.893617        pm: 0.0449741 ( stat: 47 ) 
DetId: 0  VFat_iid: 6   Eff: 0.930233        pm: 0.0388497 ( stat: 43 ) 
DetId: 0  VFat_iid: 7   Eff: 0.904762        pm: 0.0452947 ( stat: 42 ) 
DetId: 0  VFat_iid: 8   Eff: 0.833333        pm: 0.0575055 ( stat: 42 ) 
DetId: 0  VFat_iid: 9   Eff: 0.944444        pm: 0.0381769 ( stat: 36 ) 
DetId: 0  VFat_iid: 10   Eff: 0.944444        pm: 0.0539903 ( stat: 18 ) 
DetId: 0  VFat_iid: 11   Eff: 0.945946        pm: 0.0371746 ( stat: 37 ) 
DetId: 0  VFat_iid: 12   Eff: 0.941176        pm: 0.0570672 ( stat: 17 ) 
DetId: 0  VFat_iid: 13   Eff: 0.970588        pm: 0.028976 ( stat: 34 ) 
DetId: 0  VFat_iid: 14   Eff: 1        pm: 0 ( stat: 12 ) 
DetId: 0  VFat_iid: 15   Eff: 0.921875        pm: 0.033546 ( stat: 64 ) 
DetId: 0  VFat_iid: 16   Eff: 0.825688        pm: 0.0363378 ( stat: 109 ) 
DetId: 1  VFat_iid: 0   Eff: 0.932773        pm: 0.0229555 ( stat: 119 ) 
DetId: 1  VFat_iid: 1   Eff: 0.956522        pm: 0.0245504 ( stat: 69 ) 
DetId: 1  VFat_iid: 2   Eff: 1        pm: 0 ( stat: 15 ) 
DetId: 1  VFat_iid: 3   Eff: 1        pm: 0 ( stat: 40 ) 
DetId: 1  VFat_iid: 4   Eff: 1        pm: 0 ( stat: 15 ) 
DetId: 1  VFat_iid: 5   Eff: 0.973684        pm: 0.0259672 ( stat: 38 ) 
DetId: 1  VFat_iid: 6   Eff: 0.944444        pm: 0.0539903 ( stat: 18 ) 
DetId: 1  VFat_iid: 7   Eff: 0.939394        pm: 0.041536 ( stat: 33 ) 
DetId: 1  VFat_iid: 8   Eff: 0.928571        pm: 0.0397392 ( stat: 42 ) 
DetId: 1  VFat_iid: 9   Eff: 0.921053        pm: 0.0437441 ( stat: 38 ) 
DetId: 1  VFat_iid: 10   Eff: 0.954545        pm: 0.0314022 ( stat: 44 ) 
DetId: 1  VFat_iid: 11   Eff: 0.955556        pm: 0.0307207 ( stat: 45 ) 
DetId: 1  VFat_iid: 12   Eff: 0.973684        pm: 0.0259672 ( stat: 38 ) 
DetId: 1  VFat_iid: 13   Eff: 0.875        pm: 0.0477352 ( stat: 48 ) 
DetId: 1  VFat_iid: 14   Eff: 0.933333        pm: 0.045542 ( stat: 30 ) 
