DetId: 30  VFat_iid: 0   Eff: 1        pm: 0.00540641 ( stat: 6040 ) 
DetId: 30  VFat_iid: 1   Eff: 1        pm: 0.00283571 ( stat: 1785 ) 
DetId: 30  VFat_iid: 2   Eff: 1        pm: 0.00657714 ( stat: 1018 ) 
DetId: 30  VFat_iid: 3   Eff: 1        pm: 0.00522702 ( stat: 1340 ) 
DetId: 30  VFat_iid: 4   Eff: 1        pm: 0.00556916 ( stat: 1268 ) 
DetId: 30  VFat_iid: 5   Eff: 1        pm: 0.00533609 ( stat: 1337 ) 
DetId: 30  VFat_iid: 6   Eff: 1        pm: 0.00614133 ( stat: 1210 ) 
DetId: 30  VFat_iid: 7   Eff: 1        pm: 0.00586226 ( stat: 1032 ) 
DetId: 30  VFat_iid: 8   Eff: 1        pm: 0.00637657 ( stat: 983 ) 
DetId: 30  VFat_iid: 9   Eff: 1        pm: 0.0063122 ( stat: 748 ) 
DetId: 30  VFat_iid: 10   Eff: 1        pm: 0.0107455 ( stat: 594 ) 
DetId: 30  VFat_iid: 11   Eff: 1        pm: 0.00823982 ( stat: 690 ) 
DetId: 30  VFat_iid: 12   Eff: 1        pm: 0.00846692 ( stat: 671 ) 
DetId: 30  VFat_iid: 13   Eff: 1        pm: 0 ( stat: 747 ) 
DetId: 30  VFat_iid: 14   Eff: 1        pm: 0 ( stat: 773 ) 
DetId: 30  VFat_iid: 15   Eff: 1        pm: 0.0182648 ( stat: 245 ) 
DetId: 30  VFat_iid: 16   Eff: 1        pm: 0 ( stat: 4341 ) 
DetId: 31  VFat_iid: 0   Eff: 1        pm: 0.00645778 ( stat: 4706 ) 
DetId: 31  VFat_iid: 1   Eff: 1        pm: 0.0181562 ( stat: 662 ) 
DetId: 31  VFat_iid: 2   Eff: 1        pm: 0.0136013 ( stat: 784 ) 
DetId: 31  VFat_iid: 3   Eff: 1        pm: 0.00784662 ( stat: 756 ) 
DetId: 31  VFat_iid: 4   Eff: 1        pm: 0.0117073 ( stat: 784 ) 
DetId: 31  VFat_iid: 5   Eff: 1        pm: 0.0118906 ( stat: 841 ) 
DetId: 31  VFat_iid: 6   Eff: 1        pm: 0.0137256 ( stat: 713 ) 
DetId: 31  VFat_iid: 7   Eff: 1        pm: 0.0108937 ( stat: 851 ) 
DetId: 31  VFat_iid: 8   Eff: 1        pm: 0.0119623 ( stat: 1140 ) 
DetId: 31  VFat_iid: 9   Eff: 1        pm: 0.0120199 ( stat: 1158 ) 
DetId: 31  VFat_iid: 10   Eff: 1        pm: 0.0117529 ( stat: 1324 ) 
DetId: 31  VFat_iid: 11   Eff: 1        pm: 0.0110854 ( stat: 1494 ) 
DetId: 31  VFat_iid: 12   Eff: 1        pm: 0.0114864 ( stat: 1411 ) 
DetId: 31  VFat_iid: 13   Eff: 1        pm: 0.0108456 ( stat: 1408 ) 
DetId: 31  VFat_iid: 14   Eff: 1        pm: 0 ( stat: 1148 ) 
DetId: 31  VFat_iid: 15   Eff: 1        pm: 0.0092136 ( stat: 2339 ) 
DetId: 31  VFat_iid: 16   Eff: 1        pm: 0.006098 ( stat: 6105 ) 
DetId: 32  VFat_iid: 0   Eff: 1        pm: 0.00308859 ( stat: 5874 ) 
DetId: 32  VFat_iid: 1   Eff: 1        pm: 0.00553348 ( stat: 1455 ) 
DetId: 32  VFat_iid: 2   Eff: 1        pm: 0.00588092 ( stat: 988 ) 
DetId: 32  VFat_iid: 3   Eff: 1        pm: 0.00392176 ( stat: 1237 ) 
DetId: 32  VFat_iid: 4   Eff: 1        pm: 0.00407931 ( stat: 1213 ) 
DetId: 32  VFat_iid: 5   Eff: 1        pm: 0.00395517 ( stat: 1276 ) 
DetId: 32  VFat_iid: 6   Eff: 1        pm: 0.00489338 ( stat: 1104 ) 
DetId: 32  VFat_iid: 7   Eff: 1        pm: 0.00455642 ( stat: 922 ) 
DetId: 32  VFat_iid: 8   Eff: 1        pm: 0.0055588 ( stat: 904 ) 
DetId: 32  VFat_iid: 9   Eff: 1        pm: 0.00666257 ( stat: 661 ) 
DetId: 32  VFat_iid: 10   Eff: 1        pm: 0.0100299 ( stat: 504 ) 
DetId: 32  VFat_iid: 11   Eff: 1        pm: 0.00843269 ( stat: 613 ) 
DetId: 32  VFat_iid: 12   Eff: 1        pm: 0.00782281 ( stat: 575 ) 
DetId: 32  VFat_iid: 13   Eff: 1        pm: 0.00688323 ( stat: 655 ) 
DetId: 32  VFat_iid: 14   Eff: 1        pm: 0.00908404 ( stat: 633 ) 
DetId: 32  VFat_iid: 15   Eff: 1        pm: 0.0183213 ( stat: 93 ) 
DetId: 32  VFat_iid: 16   Eff: 1        pm: 0.00415105 ( stat: 3863 ) 
DetId: 33  VFat_iid: 0   Eff: 1        pm: 0.00375345 ( stat: 3953 ) 
DetId: 33  VFat_iid: 1   Eff: 1        pm: 0.00529657 ( stat: 266 ) 
DetId: 33  VFat_iid: 2   Eff: 1        pm: 0.00752065 ( stat: 677 ) 
DetId: 33  VFat_iid: 3   Eff: 1        pm: 0.00501326 ( stat: 656 ) 
DetId: 33  VFat_iid: 4   Eff: 1        pm: 0.00493786 ( stat: 603 ) 
DetId: 33  VFat_iid: 5   Eff: 1        pm: 0.00483442 ( stat: 616 ) 
DetId: 33  VFat_iid: 6   Eff: 1        pm: 0.00749601 ( stat: 492 ) 
DetId: 33  VFat_iid: 7   Eff: 1        pm: 0.00466374 ( stat: 673 ) 
DetId: 33  VFat_iid: 8   Eff: 1        pm: 0.00452944 ( stat: 875 ) 
