       0E0	1.302165E3
1.000000E0	1.289994E3
2.000000E0	1.255423E3
3.000000E0	1.265569E3
4.000000E0	1.248201E3
5.000000E0	1.253871E3
6.000000E0	1.242949E3
7.000000E0	1.249574E3
8.000000E0	1.241278E3
9.000000E0	1.243427E3
1.000000E1	1.236026E3
1.100000E1	1.239786E3
1.200000E1	1.231549E3
1.300000E1	1.236640E3
1.400000E1	1.230475E3
1.500000E1	1.226834E3
1.600000E1	1.226476E3
1.700000E1	1.230236E3
1.800000E1	1.223492E3
1.900000E1	1.227610E3
2.000000E1	1.218658E3
2.100000E1	1.227840E3
2.200000E1	1.217941E3
2.300000E1	1.225680E3
2.400000E1	1.215793E3
2.500000E1	1.223200E3
2.600000E1	1.214720E3
2.700000E1	1.221320E3
2.800000E1	1.211560E3
2.900000E1	1.218440E3
3.000000E1	1.210240E3
3.100000E1	1.204160E3
3.200000E1	1.205280E3
3.300000E1	1.213840E3
3.400000E1	1.203000E3
3.500000E1	1.212040E3
3.600000E1	1.199920E3
3.700000E1	1.211360E3
3.800000E1	1.204811E3
3.900000E1	1.204692E3
4.000000E1	1.202006E3
4.100000E1	1.208160E3
4.200000E1	1.199400E3
4.300000E1	1.208440E3
4.400000E1	1.196400E3
4.500000E1	1.211240E3
4.600000E1	1.199080E3
4.700000E1	1.206560E3
4.800000E1	1.192960E3
4.900000E1	1.205200E3
5.000000E1	1.192280E3
5.100000E1	1.203720E3
5.200000E1	1.189840E3
5.300000E1	1.206600E3
5.400000E1	1.195160E3
5.500000E1	1.203640E3
5.600000E1	1.187960E3
5.700000E1	1.199320E3
5.800000E1	1.187920E3
5.900000E1	1.197040E3
6.000000E1	1.185240E3
6.100000E1	1.196880E3
6.200000E1	1.190009E3
6.300000E1	1.189771E3
6.400000E1	1.186906E3
6.500000E1	1.193160E3
6.600000E1	1.182080E3
6.700000E1	1.192680E3
6.800000E1	1.180240E3
6.900000E1	1.193040E3
7.000000E1	1.183120E3
7.100000E1	1.194160E3
7.200000E1	1.181160E3
7.300000E1	1.189160E3
7.400000E1	1.177640E3
7.500000E1	1.187640E3
7.600000E1	1.175080E3
7.700000E1	1.187960E3
7.800000E1	1.176360E3
7.900000E1	1.188440E3
8.000000E1	1.181475E3
8.100000E1	1.188680E3
8.200000E1	1.176160E3
8.300000E1	1.185760E3
8.400000E1	1.178311E3
8.500000E1	1.183205E3
8.600000E1	1.178669E3
8.700000E1	1.177416E3
8.800000E1	1.177356E3
8.900000E1	1.182967E3
9.000000E1	1.177416E3
9.100000E1	1.182847E3
9.200000E1	1.176580E3
9.300000E1	1.182967E3
9.400000E1	1.177416E3
9.500000E1	1.182250E3
9.600000E1	1.176580E3
9.700000E1	1.182012E3
9.800000E1	1.176282E3
9.900000E1	1.179863E3
1.000000E2	1.175864E3
1.010000E2	1.181713E3
1.020000E2	1.175267E3
1.030000E2	1.181415E3
1.040000E2	1.176401E3
1.050000E2	1.181295E3
1.060000E2	1.175864E3
1.070000E2	1.182520E3
1.080000E2	1.174014E3
1.090000E2	1.180937E3
1.100000E2	1.175029E3
1.110000E2	1.177058E3
1.120000E2	1.177356E3
1.130000E2	1.181840E3
1.140000E2	1.176819E3
1.150000E2	1.180920E3
1.160000E2	1.175745E3
1.170000E2	1.183040E3
1.180000E2	1.177774E3
1.190000E2	1.185294E3
