DetId: 0  VFat_iid: 0   CorruptProb: 0
DetId: 0  VFat_iid: 1   CorruptProb: 0
DetId: 0  VFat_iid: 2   CorruptProb: 0
DetId: 0  VFat_iid: 3   CorruptProb: 0
DetId: 0  VFat_iid: 4   CorruptProb: 0
DetId: 0  VFat_iid: 5   CorruptProb: 0
DetId: 0  VFat_iid: 6   CorruptProb: 0
DetId: 0  VFat_iid: 7   CorruptProb: 0
DetId: 0  VFat_iid: 8   CorruptProb: 0
DetId: 0  VFat_iid: 9   CorruptProb: 0
DetId: 0  VFat_iid: 10   CorruptProb: 0
DetId: 0  VFat_iid: 11   CorruptProb: 0
DetId: 0  VFat_iid: 12   CorruptProb: 0
DetId: 0  VFat_iid: 13   CorruptProb: 0
DetId: 0  VFat_iid: 14   CorruptProb: 0
DetId: 0  VFat_iid: 15   CorruptProb: 0
DetId: 0  VFat_iid: 16   CorruptProb: 0
DetId: 1  VFat_iid: 0   CorruptProb: 0
DetId: 1  VFat_iid: 1   CorruptProb: 0
DetId: 1  VFat_iid: 2   CorruptProb: 0
DetId: 1  VFat_iid: 3   CorruptProb: 0
DetId: 1  VFat_iid: 4   CorruptProb: 0
DetId: 1  VFat_iid: 5   CorruptProb: 0
DetId: 1  VFat_iid: 6   CorruptProb: 0
DetId: 1  VFat_iid: 7   CorruptProb: 0
DetId: 1  VFat_iid: 8   CorruptProb: 0
DetId: 1  VFat_iid: 9   CorruptProb: 0
DetId: 1  VFat_iid: 10   CorruptProb: 0
DetId: 1  VFat_iid: 11   CorruptProb: 0
DetId: 1  VFat_iid: 12   CorruptProb: 0
DetId: 1  VFat_iid: 13   CorruptProb: 0
DetId: 1  VFat_iid: 14   CorruptProb: 0
DetId: 1  VFat_iid: 15   CorruptProb: 0
DetId: 1  VFat_iid: 16   CorruptProb: 0
DetId: 2  VFat_iid: 0   CorruptProb: 0
DetId: 2  VFat_iid: 1   CorruptProb: 0
DetId: 2  VFat_iid: 2   CorruptProb: 0
DetId: 2  VFat_iid: 3   CorruptProb: 0
DetId: 2  VFat_iid: 4   CorruptProb: 0
DetId: 2  VFat_iid: 5   CorruptProb: 0
DetId: 2  VFat_iid: 6   CorruptProb: 0
DetId: 2  VFat_iid: 7   CorruptProb: 0
DetId: 2  VFat_iid: 8   CorruptProb: 0
DetId: 2  VFat_iid: 9   CorruptProb: 0
DetId: 2  VFat_iid: 10   CorruptProb: 0
DetId: 2  VFat_iid: 11   CorruptProb: 0
DetId: 2  VFat_iid: 12   CorruptProb: 0
DetId: 2  VFat_iid: 13   CorruptProb: 0
DetId: 2  VFat_iid: 14   CorruptProb: 0
DetId: 2  VFat_iid: 15   CorruptProb: 0
DetId: 2  VFat_iid: 16   CorruptProb: 0
DetId: 3  VFat_iid: 0   CorruptProb: 0
DetId: 3  VFat_iid: 1   CorruptProb: 0
DetId: 3  VFat_iid: 2   CorruptProb: 0
DetId: 3  VFat_iid: 3   CorruptProb: 0
DetId: 3  VFat_iid: 4   CorruptProb: 0
DetId: 3  VFat_iid: 5   CorruptProb: 0
DetId: 3  VFat_iid: 6   CorruptProb: 0
DetId: 3  VFat_iid: 7   CorruptProb: 0
DetId: 3  VFat_iid: 8   CorruptProb: 0
DetId: 3  VFat_iid: 9   CorruptProb: 0
DetId: 3  VFat_iid: 10   CorruptProb: 0
DetId: 3  VFat_iid: 11   CorruptProb: 0
DetId: 3  VFat_iid: 12   CorruptProb: 0
DetId: 3  VFat_iid: 13   CorruptProb: 0
DetId: 3  VFat_iid: 14   CorruptProb: 0
DetId: 3  VFat_iid: 15   CorruptProb: 0
DetId: 3  VFat_iid: 16   CorruptProb: 0
DetId: 4  VFat_iid: 0   CorruptProb: 0
DetId: 4  VFat_iid: 1   CorruptProb: 0
DetId: 4  VFat_iid: 2   CorruptProb: 0
DetId: 4  VFat_iid: 3   CorruptProb: 0
DetId: 4  VFat_iid: 4   CorruptProb: 0
DetId: 4  VFat_iid: 5   CorruptProb: 0
DetId: 4  VFat_iid: 6   CorruptProb: 0
DetId: 4  VFat_iid: 7   CorruptProb: 0
DetId: 4  VFat_iid: 8   CorruptProb: 0
DetId: 4  VFat_iid: 9   CorruptProb: 0
DetId: 4  VFat_iid: 10   CorruptProb: 0
DetId: 4  VFat_iid: 11   CorruptProb: 0
DetId: 4  VFat_iid: 12   CorruptProb: 0
DetId: 4  VFat_iid: 13   CorruptProb: 0
DetId: 4  VFat_iid: 14   CorruptProb: 0
DetId: 4  VFat_iid: 15   CorruptProb: 0
DetId: 4  VFat_iid: 16   CorruptProb: 0
DetId: 5  VFat_iid: 0   CorruptProb: 0
DetId: 5  VFat_iid: 1   CorruptProb: 0
DetId: 5  VFat_iid: 2   CorruptProb: 0
DetId: 5  VFat_iid: 3   CorruptProb: 0
DetId: 5  VFat_iid: 4   CorruptProb: 0
DetId: 5  VFat_iid: 5   CorruptProb: 0
DetId: 5  VFat_iid: 6   CorruptProb: 0
DetId: 5  VFat_iid: 7   CorruptProb: 0
DetId: 5  VFat_iid: 8   CorruptProb: 0
DetId: 5  VFat_iid: 9   CorruptProb: 0
DetId: 5  VFat_iid: 10   CorruptProb: 0
DetId: 5  VFat_iid: 11   CorruptProb: 0
DetId: 5  VFat_iid: 12   CorruptProb: 0
DetId: 5  VFat_iid: 13   CorruptProb: 0
DetId: 5  VFat_iid: 14   CorruptProb: 0
DetId: 5  VFat_iid: 15   CorruptProb: 0
DetId: 5  VFat_iid: 16   CorruptProb: 0
DetId: 6  VFat_iid: 0   CorruptProb: 0
DetId: 6  VFat_iid: 1   CorruptProb: 0
DetId: 6  VFat_iid: 2   CorruptProb: 0
DetId: 6  VFat_iid: 3   CorruptProb: 0
DetId: 6  VFat_iid: 4   CorruptProb: 0
DetId: 6  VFat_iid: 5   CorruptProb: 0
DetId: 6  VFat_iid: 6   CorruptProb: 0
DetId: 6  VFat_iid: 7   CorruptProb: 0
DetId: 6  VFat_iid: 8   CorruptProb: 0
DetId: 6  VFat_iid: 9   CorruptProb: 0
DetId: 6  VFat_iid: 10   CorruptProb: 0
DetId: 6  VFat_iid: 11   CorruptProb: 0
DetId: 6  VFat_iid: 12   CorruptProb: 0
DetId: 6  VFat_iid: 13   CorruptProb: 0
DetId: 6  VFat_iid: 14   CorruptProb: 0
DetId: 6  VFat_iid: 15   CorruptProb: 0
DetId: 6  VFat_iid: 16   CorruptProb: 0
DetId: 7  VFat_iid: 0   CorruptProb: 0
DetId: 7  VFat_iid: 1   CorruptProb: 0
DetId: 7  VFat_iid: 2   CorruptProb: 0
DetId: 7  VFat_iid: 3   CorruptProb: 0
DetId: 7  VFat_iid: 4   CorruptProb: 0
DetId: 7  VFat_iid: 5   CorruptProb: 0
DetId: 7  VFat_iid: 6   CorruptProb: 0
DetId: 7  VFat_iid: 7   CorruptProb: 0
DetId: 7  VFat_iid: 8   CorruptProb: 0
DetId: 7  VFat_iid: 9   CorruptProb: 0
DetId: 7  VFat_iid: 10   CorruptProb: 0
DetId: 7  VFat_iid: 11   CorruptProb: 0
DetId: 7  VFat_iid: 12   CorruptProb: 0
DetId: 7  VFat_iid: 13   CorruptProb: 0
DetId: 7  VFat_iid: 14   CorruptProb: 0
DetId: 7  VFat_iid: 15   CorruptProb: 0
DetId: 7  VFat_iid: 16   CorruptProb: 0
DetId: 8  VFat_iid: 0   CorruptProb: 0
DetId: 8  VFat_iid: 1   CorruptProb: 0
DetId: 8  VFat_iid: 2   CorruptProb: 0
DetId: 8  VFat_iid: 3   CorruptProb: 0
DetId: 8  VFat_iid: 4   CorruptProb: 0
DetId: 8  VFat_iid: 5   CorruptProb: 0
DetId: 8  VFat_iid: 6   CorruptProb: 0
DetId: 8  VFat_iid: 7   CorruptProb: 0
DetId: 8  VFat_iid: 8   CorruptProb: 0
DetId: 8  VFat_iid: 9   CorruptProb: 0
DetId: 8  VFat_iid: 10   CorruptProb: 0
DetId: 8  VFat_iid: 11   CorruptProb: 0
DetId: 8  VFat_iid: 12   CorruptProb: 0
DetId: 8  VFat_iid: 13   CorruptProb: 0
DetId: 8  VFat_iid: 14   CorruptProb: 0
DetId: 8  VFat_iid: 15   CorruptProb: 0
DetId: 8  VFat_iid: 16   CorruptProb: 0
DetId: 9  VFat_iid: 0   CorruptProb: 0
DetId: 9  VFat_iid: 1   CorruptProb: 0
DetId: 9  VFat_iid: 2   CorruptProb: 0
DetId: 9  VFat_iid: 3   CorruptProb: 0
DetId: 9  VFat_iid: 4   CorruptProb: 0
DetId: 9  VFat_iid: 5   CorruptProb: 0
DetId: 9  VFat_iid: 6   CorruptProb: 0
